cutting_speed,spindle_speed,feed,feed_rate,power_pc ,cooling,material,drill_bit_type,process_time,main_failure,BEF,CCF,FWF,WDF
22.91,608,0.198,121,104.12,50,2,2,34.63,0,0,0,0,0
17.79,472,0.285,134,90.2,75,3,3,32.24,0,0,0,0,0
22.65,601,0.178,107,91.15,50,2,2,34.75,0,0,0,0,0
17.5,464,0.251,117,76.88,50,3,3,32.82,0,0,0,0,0
17.15,455,0.256,117,75.34,50,3,3,31.78,0,0,0,0,0
17.27,458,0.233,107,69.38,25,3,3,32.38,0,0,0,0,0
17.26,458,0.238,109,70.97,50,3,3,33.58,0,0,0,0,0
29.56,784,0.202,203,176.5,75,1,1,20.15,0,0,0,0,0
30.39,806,0.262,211,241.73,100,1,1,20.16,0,0,0,0,0
17.87,474,0.276,131,88.25,75,3,3,33.09,0,0,0,0,0
22.62,600,0.165,99,84.36,25,2,2,35.16,0,0,0,0,0
29.94,794,0.255,203,229.07,100,1,1,20.27,0,0,0,0,0
22.13,587,0.155,91,75.92,25,2,2,33.3,0,0,0,0,0
17.83,473,0.279,132,88.56,75,3,3,33.36,0,0,0,0,0
30.28,803,0.236,189,215.99,75,1,1,20.44,0,0,0,0,0
22.73,603,0.182,110,94.09,50,2,2,36.86,0,0,0,0,0
22.91,608,0.195,118,102.24,50,2,2,33.99,0,0,0,0,0
17.27,458,0.237,109,70.81,50,3,3,33.68,0,0,0,0,0
16.96,450,0.209,94,59.96,0,3,3,33.91,0,0,0,0,0
29.91,793,0.263,209,235.56,100,1,1,19.58,0,0,0,0,0
22.72,603,0.183,110,94.19,50,2,2,34.36,0,0,0,0,0
29.88,793,0.237,188,211.34,75,1,1,18.09,0,0,0,0,0
17.52,465,0.237,110,72.8,50,3,3,33.11,0,0,0,0,0
29.92,794,0.255,203,228.58,100,1,1,19.17,0,0,0,0,0
17.38,461,0.236,109,71.18,50,3,3,33.87,0,0,0,0,0
22.65,601,0.201,121,103.13,50,2,2,35.5,0,0,0,0,0
17.01,451,0.233,105,67.38,25,3,3,31.82,0,0,0,0,0
30.1,798,0.255,203,230.67,100,1,1,20.07,0,0,0,0,0
30.39,806,0.251,202,231.78,100,1,1,19.33,0,0,0,0,0
29.59,785,0.222,174,193.91,75,1,1,18.86,0,0,0,0,0
22.5,597,0.176,105,88.88,50,2,2,33.85,0,0,0,0,0
22.75,604,0.185,111,95.55,50,2,2,34.99,0,0,0,0,0
30.51,809,0.278,225,258.7,100,1,1,19.32,0,0,0,0,0
17.84,473,0.279,132,88.75,75,3,3,32.61,0,0,0,0,0
22.03,584,0.147,86,71.29,0,2,2,35.8,0,0,0,0,0
17.39,461,0.27,125,81.69,50,3,3,31.3,0,0,0,0,0
30.03,797,0.223,178,201.46,75,1,1,18.34,0,0,0,0,0
17.53,465,0.253,117,77.64,50,3,3,32.04,0,0,0,0,0
22.37,593,0.168,100,84.27,25,2,2,35.5,0,0,0,0,0
22.66,601,0.185,111,95.16,50,2,2,35.13,0,0,0,0,0
22.65,601,0.166,99,84.94,25,2,2,34.05,0,0,0,0,0
17.34,460,0.238,109,71.54,50,3,3,32.28,0,0,0,0,0
17.67,469,0.273,128,85.27,50,3,3,34.41,0,0,0,0,0
22.54,598,0.181,108,92.02,50,2,2,35,0,0,0,0,0
17.43,462,0.243,112,73.8,50,3,3,33.49,0,0,0,0,0
29.94,794,0.238,189,213.01,75,1,1,17.63,0,0,0,0,0
22.6,599,0.175,105,89.53,50,2,2,34.73,0,0,0,0,0
30.06,797,0.259,206,233.95,100,1,1,19.49,0,0,0,0,0
17.52,465,0.254,118,77.85,50,3,3,32.32,0,0,0,0,0
17.68,469,0.261,122,81.6,50,3,3,33.35,0,0,0,0,0
29.69,787,0.206,162,181.61,75,1,1,20.67,0,0,0,0,0
22.45,595,0.176,105,88.7,50,2,2,34.87,0,0,0,0,0
17.48,464,0.238,110,72.67,50,3,3,32.35,0,0,0,0,0
22.86,606,0.211,128,110.01,75,2,2,34.4,0,0,0,0,0
22.66,601,0.171,103,87.66,25,2,2,35.88,0,0,0,0,0
17.11,454,0.229,135,67.08,25,3,3,31.93,1,0,1,0,0
30.4,807,0.288,232,266.24,100,1,1,19.6,0,0,0,0,0
17.25,458,0.255,117,76.01,50,3,3,33.54,0,0,0,0,0
29.61,785,0.228,230,200.14,75,1,1,19.55,1,0,0,1,0
22.51,597,0.16,124,81.19,25,2,2,33.57,0,0,0,0,0
17.03,452,0.235,106,68.13,25,3,3,33.3,0,0,0,0,0
22.76,604,0.192,116,99.4,50,2,2,34.86,0,0,0,0,0
22.31,592,0.171,101,84.96,25,2,2,34.53,0,0,0,0,0
22.18,588,0.151,89,74.36,25,2,2,36.6,0,0,0,0,0
30.21,801,0.245,196,223.75,75,1,1,18.16,0,0,0,0,0
30.44,807,0.268,216,248.3,100,1,1,18.68,0,0,0,0,0
29.95,795,0.229,182,205.87,75,1,1,17.89,0,0,0,0,0
30.45,808,0.263,212,243.87,100,1,1,20.66,0,0,0,0,0
17.11,454,0.229,104,67.14,25,3,3,32.66,0,0,0,0,0
22.77,604,0.203,123,105.42,50,2,2,35.03,0,0,0,0,0
21.85,580,0.136,102,64.81,0,2,2,34.99,1,1,0,0,0
22.85,606,0.194,118,101.49,50,2,2,36.33,0,0,0,0,0
30.17,800,0.249,199,226.88,75,1,1,19.89,0,0,0,0,0
21.97,583,0.131,98,63.26,0,2,2,33.92,1,1,0,0,0
17.17,456,0.231,105,68.23,25,3,3,29.94,0,0,0,0,0
22.51,597,0.147,88,74.28,0,2,2,35.08,0,0,0,0,0
17.31,459,0.227,136,68.12,25,3,3,33.3,1,0,1,0,0
23.19,615,0.22,135,118.24,75,2,2,34.95,0,0,0,0,0
17.37,461,0.269,124,81.06,50,3,3,33.36,0,0,0,0,0
29.87,792,0.243,192,216.6,75,1,1,20.28,0,0,0,0,0
29.87,792,0.225,179,201.1,75,1,1,19.83,0,0,0,0,0
30.06,797,0.222,177,200.65,75,1,1,19.89,0,0,0,0,0
17.82,473,0.282,134,89.73,75,3,3,33.33,0,0,0,0,0
29.91,793,0.239,189,213.43,75,1,1,20.67,0,0,0,0,0
30.07,798,0.264,210,238.63,100,1,1,19.81,0,0,0,0,0
22.61,600,0.161,96,82.08,25,2,2,35.51,0,0,0,0,0
22.86,606,0.191,116,99.61,50,2,2,35.42,0,0,0,0,0
22.87,607,0.197,119,102.82,50,2,2,33.43,0,0,0,0,0
22.46,596,0.189,113,95.34,50,2,2,33.65,0,0,0,0,0
22.24,590,0.154,118,76.1,25,2,2,35,0,0,0,0,0
22.4,594,0.18,107,90.16,50,2,2,34.88,0,0,0,0,0
22.85,606,0.202,123,105.75,50,2,2,34.94,0,0,0,0,0
29.77,790,0.224,177,198.54,75,1,1,19.59,0,0,0,0,0
17.4,462,0.253,117,76.62,50,3,3,32.71,0,0,0,0,0
22.58,599,0.19,114,97.03,50,2,2,35.98,0,0,0,0,0
17.26,458,0.223,102,66.51,25,3,3,33.94,0,0,0,0,0
22.29,591,0.175,103,86.7,25,2,2,36.26,0,0,0,0,0
30.42,807,0.275,222,254.99,100,1,1,20,0,0,0,0,0
17.65,468,0.252,118,78.45,50,3,3,33.18,0,0,0,0,0
22.89,607,0.199,121,104.38,50,2,2,34.89,0,0,0,0,0
17.13,455,0.249,113,73.19,50,3,3,33.35,0,0,0,0,0
17.55,465,0.263,122,80.86,50,3,3,33.8,0,0,0,0,0
17.41,462,0.266,123,80.52,50,3,3,31.79,0,0,0,0,0
22.37,593,0.177,105,88.42,50,2,2,33.86,0,0,0,0,0
29.89,793,0.252,200,225.3,75,1,1,20.12,0,0,0,0,0
16.44,436,0.197,86,53.26,0,3,3,33.83,1,1,0,0,0
22.43,595,0.188,112,94.84,50,2,2,35.09,0,0,0,0,0
29.78,790,0.243,192,215.33,75,1,1,19.59,0,0,0,0,0
22.83,606,0.2,121,104.41,50,2,2,35.3,0,0,0,0,0
17.27,458,0.252,116,75.28,50,3,3,33.45,0,0,0,0,0
17.3,459,0.233,107,69.84,25,3,3,32.82,0,0,0,0,0
23.17,615,0.21,129,112.5,75,2,2,34.82,0,0,0,0,0
30.1,798,0.258,206,233.69,100,1,1,20.41,0,0,0,0,0
17.57,466,0.26,121,80.17,50,3,3,33.42,0,0,0,0,0
17.44,463,0.24,111,73.07,50,3,3,33.95,0,0,0,0,0
30.01,796,0.244,194,219.9,75,1,1,20.89,0,0,0,0,0
17.48,464,0.263,122,80.31,50,3,3,32.91,0,0,0,0,0
22.49,596,0.196,117,99,50,2,2,34.87,0,0,0,0,0
17.27,458,0.235,108,70.12,25,3,3,32.15,0,0,0,0,0
30.38,806,0.239,193,220.8,75,1,1,20.52,0,0,0,0,0
30.3,804,0.28,225,257.34,100,1,2,21.24,1,0,1,0,1
17.13,454,0.226,102,66.17,25,3,3,33.56,0,0,0,0,0
22.26,591,0.159,94,79.01,25,2,2,36.19,0,0,0,0,0
29.22,775,0.21,163,179.49,75,1,1,19.31,0,0,0,0,0
17.81,472,0.283,134,89.82,75,3,3,32.91,0,0,0,0,0
17.11,454,0.243,110,71.23,50,3,3,31.53,0,0,0,0,0
29.41,780,0.221,221,191.38,75,1,1,20.66,1,0,0,1,0
29.86,792,0.239,189,212.7,75,1,1,19.35,0,0,0,0,0
22.33,592,0.149,88,74.09,0,2,2,34.34,0,0,0,0,0
30.06,797,0.251,200,226.48,75,1,1,19.42,0,0,0,0,0
17.43,462,0.273,126,82.91,50,3,3,32.77,0,0,0,0,0
22.47,596,0.191,114,96.67,50,2,2,34.29,0,0,0,0,0
22.81,605,0.183,110,94.96,50,2,2,36.61,0,0,0,0,0
22.39,594,0.151,90,75.77,25,2,2,35.35,0,0,0,0,0
17.91,475,0.289,137,92.77,75,3,3,32.52,0,0,0,0,0
17.2,456,0.24,110,71.11,50,3,3,32.88,0,0,0,0,0
22.59,599,0.171,103,87.34,25,2,2,34.24,0,0,0,0,0
29.9,793,0.243,193,217.38,75,1,1,19.35,0,0,0,0,0
22.36,593,0.175,104,87.57,50,2,2,33.42,0,0,0,0,0
22.94,609,0.226,138,118.97,75,2,2,35.97,0,0,0,0,0
22.65,601,0.18,108,92.54,50,2,2,34.4,0,0,0,0,0
23.05,611,0.195,119,103.79,50,2,2,35.4,0,0,0,0,0
17.38,461,0.234,108,70.61,25,3,3,33.07,0,0,0,0,0
22.01,584,0.144,84,69.86,0,2,2,37.1,0,0,0,0,0
17.39,461,0.262,121,79.28,50,3,3,32.97,0,0,0,0,0
30.02,796,0.262,209,236.13,100,1,1,18.87,0,0,0,0,0
30.4,806,0.287,232,265.42,100,1,1,18.98,0,0,0,0,0
22.24,590,0.181,107,89.43,50,2,2,34.43,0,0,0,0,0
17.09,453,0.223,101,65.16,25,3,3,33.24,0,0,0,0,0
17.94,476,0.28,133,90.11,75,3,3,32.17,0,0,0,0,0
29.45,781,0.231,181,200.69,75,1,1,19.34,0,0,0,0,0
16.98,450,0.247,111,71.11,50,3,3,33.04,0,0,0,0,0
23.09,612,0.203,125,108.44,50,2,2,37.57,0,0,0,0,0
17.48,464,0.255,118,77.99,50,3,3,31.58,0,0,0,0,0
29.59,785,0.232,233,203.16,75,1,1,20.36,1,0,0,1,0
29.55,784,0.226,178,197.79,75,1,1,19.62,0,0,0,0,0
22.73,603,0.184,111,94.92,50,2,2,34.81,0,0,0,0,0
22.65,601,0.192,115,98.61,50,2,1,34.92,1,0,0,0,1
17.27,458,0.244,112,72.64,50,3,3,33.84,0,0,0,0,0
29.99,796,0.226,180,203.13,75,1,1,19.4,0,0,0,0,0
30.04,797,0.245,195,220.99,75,1,1,18.92,0,0,0,0,0
17.14,455,0.221,100,64.82,25,3,3,32.85,0,0,0,0,0
22.46,596,0.178,106,89.67,50,2,2,34.96,0,0,0,0,0
22.65,601,0.171,133,87.66,25,2,2,36.54,1,0,1,0,0
30.18,800,0.252,202,229.85,75,1,1,20.8,0,0,0,0,0
17.75,471,0.262,124,82.7,50,3,3,31.66,0,0,0,0,0
17.3,459,0.256,117,76.46,50,3,1,33.88,1,0,0,0,1
17.9,475,0.278,132,89.14,75,3,3,30.82,0,0,0,0,0
17.2,456,0.251,115,74.4,50,3,3,33.24,0,0,0,0,0
22.22,589,0.152,90,75.29,25,2,2,35.11,0,0,0,0,0
23.26,617,0.203,125,109.73,75,2,2,33.36,0,0,0,0,0
30.28,803,0.241,194,221.34,75,1,1,18.71,0,0,0,0,0
30.21,801,0.257,206,234.51,100,1,1,20.59,0,0,0,0,0
17.16,455,0.234,138,68.77,25,3,3,32.44,1,0,1,0,0
17.24,457,0.241,110,71.54,50,3,3,32.35,0,0,0,0,0
17.28,458,0.239,109,71.33,50,3,3,31.8,0,0,0,0,0
30.49,809,0.263,213,244.95,100,1,1,18.26,0,0,0,0,0
30.85,818,0.304,248,289,100,1,1,20.19,0,0,0,0,0
22.68,602,0.188,113,96.79,50,2,2,35.34,0,0,0,0,0
17.32,459,0.247,114,74.13,50,3,1,31.96,1,0,0,0,1
17.4,461,0.264,122,79.84,50,3,3,32.11,0,0,0,0,0
17.35,460,0.254,117,76.29,50,3,3,33.51,0,0,0,0,0
17.56,466,0.261,122,80.59,50,3,3,33.08,0,0,0,0,0
22.54,598,0.184,110,93.64,50,2,2,34.12,0,0,0,0,0
22.52,597,0.169,101,85.79,25,2,2,34.92,0,0,0,0,0
22.82,605,0.177,107,92.45,50,2,2,34.26,0,0,0,0,0
22.49,597,0.168,100,84.78,25,2,2,34.49,0,0,0,0,0
22.56,598,0.185,111,94.18,50,2,2,34.74,0,0,0,0,0
30.23,802,0.259,208,236.89,100,1,1,18.71,0,0,0,0,0
17.02,451,0.227,102,65.6,25,3,3,33.49,0,0,0,0,0
17.36,460,0.257,118,77.49,50,3,3,34.01,0,0,0,0,0
29.99,795,0.237,188,213.11,75,1,1,18.53,0,0,0,0,0
17.64,468,0.258,121,80.43,50,3,3,33.79,0,0,0,0,0
17.09,453,0.245,111,71.67,50,3,3,32.9,0,0,0,0,0
22.55,598,0.196,117,99.59,50,2,2,34.22,0,0,0,0,0
30.09,798,0.259,206,234.15,100,1,1,20.01,0,0,0,0,0
29.81,791,0.23,182,204.69,75,1,1,18.97,0,0,0,0,0
30.2,801,0.253,203,230.9,100,1,1,19.09,0,0,0,0,0
16.93,449,0.234,105,66.98,25,3,3,33.84,0,0,0,0,0
17.45,463,0.255,118,77.58,50,3,3,33.96,0,0,0,0,0
29.91,793,0.222,176,198.95,75,1,1,18.27,0,0,0,0,0
17.24,457,0.271,124,80.46,50,3,3,31.4,0,0,0,0,0
22.39,594,0.19,113,95.28,50,2,2,36.54,0,0,0,0,0
17.66,468,0.252,118,78.6,50,3,3,34.55,0,0,0,0,0
22.81,605,0.188,114,97.76,50,2,2,34.06,0,0,0,0,0
17.07,453,0.242,110,70.53,50,3,3,34.72,0,0,0,0,0
22.8,605,0.2,121,103.89,50,2,2,33.69,0,0,0,0,0
30.16,800,0.25,200,227.03,75,1,1,19.65,0,0,0,0,0
22.35,593,0.188,111,93.8,50,2,2,36.51,0,0,0,0,0
17,451,0.213,96,61.59,25,3,3,33.1,0,0,0,0,0
17.44,463,0.268,124,81.48,50,3,3,34.01,0,0,0,0,0
30.14,799,0.252,202,229.05,75,1,1,19.08,0,0,0,0,0
22.3,592,0.168,130,83.77,25,2,1,36.37,1,0,1,0,1
22.75,604,0.197,119,101.74,50,2,2,35.01,0,0,0,0,0
30.39,806,0.254,205,234.68,100,1,1,20.7,0,0,0,0,0
22.44,595,0.172,102,86.66,25,2,2,34.47,0,0,0,0,0
22.88,607,0.182,110,95.12,50,2,2,33.14,0,0,0,0,0
17.65,468,0.246,115,76.51,50,3,3,33.91,0,0,0,0,0
22.47,596,0.167,100,84.46,25,2,2,36.78,0,0,0,0,0
17.75,471,0.258,122,81.41,50,3,3,32.66,0,0,0,0,0
30.16,800,0.266,213,242.01,100,1,1,20.75,0,0,0,0,0
17.22,457,0.256,117,75.83,50,3,3,32.57,0,0,0,0,0
30.55,810,0.273,221,254.62,100,1,1,20.11,0,0,0,0,0
22.55,598,0.155,121,78.81,25,2,2,34.1,0,0,0,0,0
17.3,459,0.24,110,71.81,50,3,3,32.46,0,0,0,0,0
22.98,610,0.195,119,103.01,50,2,2,33.42,0,0,0,0,0
17.02,451,0.246,111,71.32,50,3,3,33.8,0,0,0,0,0
22.5,597,0.176,105,88.89,50,2,1,33.65,1,0,0,0,1
23.11,613,0.194,119,103.34,50,2,2,35.31,0,0,0,0,0
22.44,595,0.16,95,80.78,25,2,2,34.6,0,0,0,0,0
22.93,608,0.178,108,93.79,50,2,2,34.74,0,0,0,0,0
22.59,599,0.184,110,94.09,50,2,2,35.73,0,0,0,0,0
17.53,465,0.254,118,78.05,50,3,3,34.86,0,0,0,0,0
22.4,594,0.169,100,84.69,25,2,2,36.57,0,0,0,0,0
29.66,787,0.221,174,194.09,75,1,1,19.79,0,0,0,0,0
17.48,464,0.219,102,66.89,25,3,3,34.47,0,0,0,0,0
22.87,607,0.2,122,104.78,50,2,2,34.61,0,0,0,0,0
22.49,597,0.148,88,74.67,0,2,2,33.97,0,0,0,0,0
17.3,459,0.224,103,66.9,25,3,3,31.47,0,0,0,0,0
17.06,453,0.23,104,67.07,25,3,3,32.02,0,0,0,0,0
23.06,612,0.207,127,110.22,75,2,2,34.97,0,0,0,0,0
29.91,793,0.238,189,213.2,75,1,1,18.93,0,0,0,0,0
17.25,458,0.23,105,68.55,25,3,3,33.16,0,0,0,0,0
22.61,600,0.177,106,90.58,50,2,2,34.76,0,0,0,0,0
30.09,798,0.245,195,221.61,75,1,1,20.71,0,0,0,0,0
17.02,452,0.21,95,60.81,25,3,3,33.41,0,0,0,0,0
22.23,590,0.16,94,78.89,25,2,2,34.09,0,0,0,0,0
22.21,589,0.156,92,77.14,25,2,2,35.92,0,0,0,0,0
30.49,809,0.282,228,262.3,100,1,1,17.99,0,0,0,0,0
30.43,807,0.285,230,263.64,100,1,1,19.5,0,0,0,0,0
17.03,452,0.221,100,64.1,25,3,3,32.91,0,0,0,0,0
22.92,608,0.173,105,91.15,50,2,2,34.58,0,0,0,0,0
22.77,604,0.198,120,102.86,50,2,2,34.3,0,0,0,0,0
17.24,457,0.238,109,70.77,50,3,3,33.58,0,0,0,0,0
22.21,589,0.163,125,80.34,25,2,2,34.97,0,0,0,0,0
17.15,455,0.249,113,73.1,50,3,3,32.92,0,0,0,0,0
22.36,593,0.166,98,82.93,25,2,2,33.57,0,0,0,0,0
17.85,473,0.276,131,88.06,75,3,3,32.38,0,0,0,0,0
17.4,462,0.258,119,78.16,50,3,3,31.31,0,0,0,0,0
22.14,587,0.166,97,81.31,25,2,2,36.12,0,0,0,0,0
23.1,613,0.218,134,116.48,75,2,2,36.22,0,0,0,0,0
22.77,604,0.195,118,101.03,50,2,2,34.96,0,0,0,0,0
18.09,480,0.306,147,100.19,75,3,3,31.76,0,0,0,0,0
17.14,455,0.247,112,72.59,50,3,3,32.62,0,0,0,0,0
22.91,608,0.196,119,103.13,50,2,2,33.88,0,0,0,0,0
30.64,813,0.28,228,262.92,100,1,1,19.52,0,0,0,0,0
30.26,803,0.264,212,241.56,100,1,1,19.73,0,0,0,0,0
17.99,477,0.294,140,95.08,75,3,3,31.62,0,0,0,0,0
30.13,799,0.244,195,221.91,75,1,1,20.75,0,0,0,0,0
17.91,475,0.267,127,85.73,50,3,3,33.81,0,0,0,0,0
22.53,598,0.186,111,94.22,50,2,2,34.52,0,0,0,0,0
30.18,801,0.254,203,231.3,100,1,1,20,0,0,0,0,0
17.97,477,0.267,127,86.22,50,3,3,32.14,0,0,0,0,0
22.91,608,0.2,122,105.12,50,2,2,33.96,0,0,0,0,0
29.82,791,0.22,174,195.35,75,1,1,17.58,0,0,0,0,0
23.22,616,0.207,127,111.52,75,2,2,35.58,0,0,0,0,0
17.12,454,0.238,108,69.67,25,3,3,31.4,0,0,0,0,0
29.91,793,0.24,190,214.33,75,1,1,20.1,0,0,0,0,0
17.7,469,0.261,122,81.6,50,3,3,31.74,0,0,0,0,0
16.79,445,0.214,124,60.37,25,3,3,34.73,0,0,0,0,0
17.52,465,0.248,115,76.06,50,3,3,32.86,0,0,0,0,0
16.98,450,0.229,103,66.04,25,3,3,32.56,0,0,0,0,0
29.89,793,0.244,193,218.04,75,1,1,20.77,0,0,0,0,0
17.46,463,0.263,122,80.27,50,3,3,33.36,0,0,0,0,0
22.68,602,0.164,99,84.52,25,2,2,34.97,0,0,0,0,0
17.34,460,0.241,111,72.52,50,3,2,33.96,1,0,0,0,1
22.97,609,0.197,120,103.75,50,2,2,34.44,0,0,0,0,0
17.05,452,0.224,101,65.15,25,3,3,33.12,0,0,0,0,0
17.26,458,0.241,111,71.96,50,3,3,34.36,0,0,0,0,0
16.69,443,0.219,97,61.05,25,3,3,33.93,1,1,0,0,0
17.44,463,0.268,124,81.54,50,3,3,31.87,0,0,0,0,0
30.01,796,0.238,190,214.49,75,1,1,18.86,0,0,0,0,0
22.13,587,0.175,103,85.55,25,2,2,35.95,0,0,0,0,0
17.75,471,0.269,127,84.84,50,3,3,31.34,0,0,0,0,0
17.23,457,0.235,108,69.9,25,3,3,32.13,0,0,0,0,0
22.56,599,0.15,90,76.55,25,2,2,35.44,0,0,0,0,0
22.87,607,0.181,110,94.69,50,2,2,35.63,0,0,0,0,0
23.09,612,0.225,138,120.12,75,2,2,33.46,0,0,0,0,0
22.25,590,0.151,89,74.5,25,2,2,34.5,0,0,0,0,0
29.92,794,0.25,198,223.39,75,1,1,20.18,0,0,0,0,0
22.69,602,0.2,120,103,50,2,2,35.35,0,0,0,0,0
30.08,798,0.24,191,217.03,75,1,1,17.49,0,0,0,0,0
17.54,465,0.259,121,79.67,50,3,3,33.29,0,0,0,0,0
22.72,603,0.177,106,91.2,50,2,2,34.58,0,0,0,0,0
17.02,452,0.211,95,61.21,25,3,3,33.7,0,0,0,0,0
17.5,464,0.263,122,80.45,50,3,3,34.17,0,0,0,0,0
22.55,598,0.185,111,94.29,50,2,2,35.97,0,0,0,0,0
29.7,788,0.204,161,180.07,75,1,1,20.47,0,0,0,0,0
17.13,454,0.225,102,66.07,25,3,3,32.63,0,0,0,0,0
17.52,465,0.274,127,84.14,50,3,3,34.17,0,0,0,0,0
29.61,785,0.226,177,197.94,75,1,3,19.77,1,0,0,0,1
22.12,587,0.157,92,76.75,25,2,2,36.59,0,0,0,0,0
30.03,797,0.241,192,217.7,75,1,1,18.98,0,0,0,0,0
22.73,603,0.186,112,96.01,50,2,2,36.94,0,0,0,0,0
30.03,797,0.244,194,220.13,75,1,1,19.85,0,0,0,0,0
22.43,595,0.174,103,87.49,50,2,2,34.27,0,0,0,0,0
29.95,795,0.228,181,204.75,75,1,1,19.67,0,0,0,0,0
17.23,457,0.24,110,71.22,50,3,3,35.55,0,0,0,0,0
17.09,453,0.239,108,69.87,25,3,3,31.51,0,0,0,0,0
29.69,788,0.209,165,184.27,75,1,1,20.15,0,0,0,0,0
30.21,801,0.265,212,241.87,100,1,1,20.9,0,0,0,0,0
22.52,597,0.199,119,100.8,50,2,2,34.7,0,0,0,0,0
22.69,602,0.182,110,93.71,50,2,2,35.31,0,0,0,0,0
22.69,602,0.192,116,99,50,2,2,36.19,0,0,0,0,0
30.01,796,0.228,181,204.9,75,1,1,19.86,0,0,0,0,0
16.9,448,0.214,125,61.14,25,3,3,33.27,0,0,0,0,0
17.69,469,0.272,128,85.26,50,3,3,31.14,0,0,0,0,0
17.63,468,0.27,126,84.04,50,3,3,33.11,0,0,0,0,0
30.28,803,0.265,213,242.99,100,1,1,19.45,0,0,0,0,0
17.02,451,0.224,101,64.79,25,3,3,33.47,0,0,0,0,0
17.31,459,0.242,111,72.54,50,3,3,32.68,0,0,0,0,0
23.41,621,0.196,121,107.24,50,2,2,33.92,0,0,0,0,0
17.61,467,0.264,123,81.85,50,3,3,32.87,0,0,0,0,0
22.62,600,0.18,108,92.13,50,2,2,35.22,0,0,0,0,0
22.81,605,0.191,115,99.14,50,2,2,35.47,0,0,0,0,0
17.56,466,0.259,121,79.99,50,3,3,32.82,0,0,0,0,0
22.04,585,0.144,84,70.09,0,2,2,33.23,0,0,0,0,0
22.63,600,0.191,115,97.75,50,2,2,35.02,0,0,0,0,0
16.98,451,0.219,128,63.18,25,3,3,33.78,0,0,0,0,0
30.49,809,0.269,218,250.48,100,1,1,19.6,0,0,0,0,0
22.57,599,0.175,105,89.32,50,2,2,36.4,0,0,0,0,0
30.05,797,0.245,195,221.15,75,1,1,19.37,0,0,0,0,0
29.67,787,0.238,188,209.84,75,1,1,17.77,0,0,0,0,0
17.52,465,0.255,119,78.39,50,3,3,33.27,0,0,0,0,0
29.85,792,0.233,185,207.92,75,1,1,19.92,0,0,0,0,0
17.16,455,0.23,136,67.55,25,3,3,33.99,1,0,1,0,0
23.05,611,0.214,131,113.57,75,2,2,34.05,0,0,0,0,0
29.64,786,0.244,192,214.25,75,1,1,19.33,0,0,0,0,0
30.17,800,0.258,206,234.66,100,1,1,20.11,0,0,0,0,0
22.22,589,0.171,101,84.25,25,2,2,34.57,0,0,0,0,0
22.63,600,0.164,98,83.79,25,2,2,34.59,0,0,0,0,0
30.26,803,0.273,219,250.14,100,1,1,18.71,0,0,0,0,0
17.46,463,0.243,113,74.15,50,3,3,34.01,0,0,0,0,0
22.7,602,0.179,108,92.39,50,2,2,35.8,0,0,0,0,0
29.75,789,0.233,184,206.52,75,1,1,19.42,0,0,0,0,0
17.18,456,0.231,105,68.29,25,3,3,32.93,0,0,0,0,0
22.78,604,0.192,116,99.43,50,2,2,34.36,0,0,0,0,0
17.24,457,0.254,116,75.31,50,3,3,34.68,0,0,0,0,0
16.98,450,0.22,99,63.41,25,3,3,34.28,0,0,0,0,0
29.33,778,0.201,156,172.82,75,1,1,17.98,0,0,0,0,0
22.85,606,0.181,110,94.46,50,2,2,35.48,0,0,0,0,0
30.08,798,0.241,193,218.3,75,1,1,17.98,0,0,0,0,0
30.25,802,0.258,207,236.06,100,1,1,20.26,0,0,0,0,0
22.24,590,0.169,100,83.47,25,2,2,35.12,0,0,0,0,0
17.57,466,0.253,118,78.24,50,3,3,32.94,0,0,0,0,0
22.74,603,0.192,116,99.32,50,2,2,33.51,0,0,0,0,0
17.52,465,0.262,122,80.36,50,3,3,32.88,0,0,0,0,0
21.97,583,0.143,83,68.85,0,2,2,34.1,1,1,0,0,0
30.34,805,0.269,216,247.26,100,1,1,20.26,0,0,0,0,0
17.79,472,0.296,140,93.83,75,3,3,33.83,0,0,0,0,0
17.45,463,0.253,117,77.03,50,3,3,31.87,0,0,0,0,0
23.05,612,0.209,128,110.89,75,2,2,35.02,0,0,0,0,0
29.78,790,0.231,182,204.64,75,1,1,19.74,0,0,0,0,0
17.43,462,0.243,112,73.9,50,3,3,34.2,0,0,0,0,0
29.96,795,0.23,183,206.59,75,1,1,18.98,0,0,0,0,0
17.46,463,0.267,123,81.26,50,3,3,31.63,0,0,0,0,0
22.72,603,0.178,107,91.7,50,2,2,36.43,0,0,0,0,0
30.18,801,0.261,209,237.41,100,1,1,19.49,0,0,0,0,0
17.11,454,0.242,110,70.93,50,3,3,30.23,0,0,0,0,0
29.37,779,0.22,171,189.56,75,1,1,21.18,0,0,0,0,0
22.74,603,0.17,103,87.99,25,2,2,36.63,0,0,0,0,0
29.76,789,0.217,171,192.2,75,1,1,21.36,0,0,0,0,0
29.83,791,0.255,201,226.62,75,1,1,18.19,0,0,0,0,0
30.28,803,0.273,219,250.47,100,1,1,19.73,0,0,0,0,0
30.49,809,0.274,221,254.59,100,1,1,21.32,0,0,0,0,0
17.5,464,0.257,120,78.85,50,3,3,32.68,0,0,0,0,0
30.81,817,0.293,240,278.54,100,1,1,18.88,0,0,0,0,0
